# Segment tree (bottom-up target delays, SS corner)
# node_delay = cumulative arrival from root at logical node
# fanout==1 FF merged with parent as one logical node
logical_id	name	kind	level	parent	repr_nodes	seg_in_edge_delay	seg_node_delay
18316	BUF_9437	BUF	9	18313	18316	0.063000	0.476000
18317	FF_16767	FF	10	18316	18317	0.000000	0.476000
18318	FF_16768	FF	10	18316	18318	0.000000	0.476000
18319	FF_16769	FF	10	18316	18319	0.000000	0.476000
18320	FF_16770	FF	10	18316	18320	0.000000	0.476000
18321	FF_16771	FF	10	18316	18321	0.000000	0.476000
18322	BUF_9438	BUF	9	18313	18322	0.063000	0.476000
18323	FF_16772	FF	10	18322	18323	0.000000	0.476000
18324	FF_16773	FF	10	18322	18324	0.000000	0.476000
18325	FF_16774	FF	10	18322	18325	0.000000	0.476000
18326	BUF_9439+FF_16775	BUF+FF	9	18313	18326+18327	0.063000	0.476000
18328	BUF_9440	BUF	9	18313	18328	0.063000	0.476000
18329	FF_16776	FF	10	18328	18329	0.000000	0.476000
18330	FF_16777	FF	10	18328	18330	0.000000	0.476000
18331	FF_16778	FF	10	18328	18331	0.000000	0.476000
18332	FF_16779	FF	10	18328	18332	0.000000	0.476000
18333	FF_16780	FF	10	18328	18333	0.000000	0.476000
18334	BUF_3219	BUF	8	18290	18334	0.063000	0.413000
18335	BUF_9441	BUF	9	18334	18335	0.011000	0.424000
18336	FF_16781	FF	10	18335	18336	0.000000	0.424000
18337	FF_16782	FF	10	18335	18337	0.000000	0.424000
18338	FF_16783	FF	10	18335	18338	0.000000	0.424000
18339	FF_16784	FF	10	18335	18339	0.000000	0.424000
18340	FF_3280	FF	9	18334	18340	0.000000	0.413000
18341	BUF_3220	BUF	8	18290	18341	0.063000	0.413000
18342	BUF_9442	BUF	9	18341	18342	0.039000	0.452000
18343	FF_16785	FF	10	18342	18343	0.000000	0.452000
18344	FF_16786	FF	10	18342	18344	0.000000	0.452000
18345	FF_16787	FF	10	18342	18345	0.000000	0.452000
18346	FF_16788	FF	10	18342	18346	0.000000	0.452000
18347	FF_16789	FF	10	18342	18347	0.000000	0.452000
18348	BUF_9443	BUF	9	18341	18348	0.039000	0.452000
18349	FF_16790	FF	10	18348	18349	0.000000	0.452000
18350	FF_16791	FF	10	18348	18350	0.000000	0.452000
18351	FF_16792	FF	10	18348	18351	0.000000	0.452000
18352	BUF_9444	BUF	9	18341	18352	0.039000	0.452000
18353	FF_16793	FF	10	18352	18353	0.000000	0.452000
18354	FF_16794	FF	10	18352	18354	0.000000	0.452000
18355	FF_16795	FF	10	18352	18355	0.000000	0.452000
18356	FF_16796	FF	10	18352	18356	0.000000	0.452000
18357	BUF_9445	BUF	9	18341	18357	0.039000	0.452000
18358	FF_16797	FF	10	18357	18358	0.000000	0.452000
18359	FF_16798	FF	10	18357	18359	0.000000	0.452000
18360	FF_16799	FF	10	18357	18360	0.000000	0.452000
18361	BUF_3221	BUF	8	18290	18361	0.063000	0.413000
18362	BUF_9446	BUF	9	18361	18362	0.039000	0.452000
18363	FF_16800	FF	10	18362	18363	0.000000	0.452000
18364	FF_16801	FF	10	18362	18364	0.000000	0.452000
18365	FF_16802	FF	10	18362	18365	0.000000	0.452000
18366	FF_3281	FF	9	18361	18366	0.000000	0.413000
18367	FF_3282	FF	9	18361	18367	0.000000	0.413000
18368	FF_3283	FF	9	18361	18368	0.000000	0.413000
18369	FF_361	FF	7	18100	18369	0.000000	0.287000
18370	BUF_376	BUF	6	17846	18370	0.063000	0.287000
18371	BUF_1095	BUF	7	18370	18371	0.063000	0.350000
18372	BUF_3222	BUF	8	18371	18372	0.063000	0.413000
18373	BUF_9447+FF_16803	BUF+FF	9	18372	18373+18374	0.063000	0.476000
18375	BUF_9448	BUF	9	18372	18375	0.063000	0.476000
18376	FF_16804	FF	10	18375	18376	0.000000	0.476000
18377	FF_16805	FF	10	18375	18377	0.000000	0.476000
18378	BUF_9449	BUF	9	18372	18378	0.063000	0.476000
18379	FF_16806	FF	10	18378	18379	0.000000	0.476000
18380	FF_16807	FF	10	18378	18380	0.000000	0.476000
18381	BUF_9450	BUF	9	18372	18381	0.063000	0.476000
18382	FF_16808	FF	10	18381	18382	0.000000	0.476000
18383	FF_16809	FF	10	18381	18383	0.000000	0.476000
18384	FF_16810	FF	10	18381	18384	0.000000	0.476000
18385	FF_16811	FF	10	18381	18385	0.000000	0.476000
18386	BUF_9451	BUF	9	18372	18386	0.063000	0.476000
18387	FF_16812	FF	10	18386	18387	0.000000	0.476000
18388	FF_16813	FF	10	18386	18388	0.000000	0.476000
18389	FF_16814	FF	10	18386	18389	0.000000	0.476000
18390	BUF_3223	BUF	8	18371	18390	0.063000	0.413000
18391	BUF_9452+FF_16815	BUF+FF	9	18390	18391+18392	0.039000	0.452000
18393	BUF_9453+FF_16816	BUF+FF	9	18390	18393+18394	0.039000	0.452000
18395	BUF_9454+FF_16817	BUF+FF	9	18390	18395+18396	0.039000	0.452000
18397	BUF_9455+FF_16818	BUF+FF	9	18390	18397+18398	0.039000	0.452000
18399	BUF_3224	BUF	8	18371	18399	0.063000	0.413000
18400	BUF_9456+FF_16819	BUF+FF	9	18399	18400+18401	0.020000	0.433000
18402	BUF_9457+FF_16820	BUF+FF	9	18399	18402+18403	0.020000	0.433000
18404	FF_3284	FF	9	18399	18404	0.000000	0.413000
18405	FF_1095	FF	8	18371	18405	0.000000	0.350000
18406	FF_1096	FF	8	18371	18406	0.000000	0.350000
18407	BUF_1096	BUF	7	18370	18407	0.063000	0.350000
18408	BUF_3225	BUF	8	18407	18408	0.039000	0.389000
18409	BUF_9458	BUF	9	18408	18409	0.005000	0.394000
18410	FF_16821	FF	10	18409	18410	0.000000	0.394000
18411	FF_16822	FF	10	18409	18411	0.000000	0.394000
18412	FF_16823	FF	10	18409	18412	0.000000	0.394000
18413	FF_16824	FF	10	18409	18413	0.000000	0.394000
18414	BUF_3226	BUF	8	18407	18414	0.039000	0.389000
18415	BUF_9459	BUF	9	18414	18415	0.063000	0.452000
18416	FF_16825	FF	10	18415	18416	0.000000	0.452000
18417	FF_16826	FF	10	18415	18417	0.000000	0.452000
18418	FF_16827	FF	10	18415	18418	0.000000	0.452000
18419	FF_16828	FF	10	18415	18419	0.000000	0.452000
18420	BUF_9460+FF_16829	BUF+FF	9	18414	18420+18421	0.063000	0.452000
18422	FF_3285	FF	9	18414	18422	0.000000	0.389000
18423	FF_3286	FF	9	18414	18423	0.000000	0.389000
18424	FF_3287	FF	9	18414	18424	0.000000	0.389000
18425	FF_1097	FF	8	18407	18425	0.000000	0.350000
18426	FF_1098	FF	8	18407	18426	0.000000	0.350000
18427	BUF_1097	BUF	7	18370	18427	0.063000	0.350000
18428	BUF_3227	BUF	8	18427	18428	0.063000	0.413000
18429	BUF_9461	BUF	9	18428	18429	0.063000	0.476000
18430	FF_16830	FF	10	18429	18430	0.000000	0.476000
18431	FF_16831	FF	10	18429	18431	0.000000	0.476000
18432	FF_16832	FF	10	18429	18432	0.000000	0.476000
18433	BUF_9462	BUF	9	18428	18433	0.063000	0.476000
18434	FF_16833	FF	10	18433	18434	0.000000	0.476000
18435	FF_16834	FF	10	18433	18435	0.000000	0.476000
18436	FF_16835	FF	10	18433	18436	0.000000	0.476000
18437	FF_16836	FF	10	18433	18437	0.000000	0.476000
18438	FF_16837	FF	10	18433	18438	0.000000	0.476000
18439	FF_3288	FF	9	18428	18439	0.000000	0.413000
18440	FF_3289	FF	9	18428	18440	0.000000	0.413000
18441	FF_3290	FF	9	18428	18441	0.000000	0.413000
18442	BUF_3228	BUF	8	18427	18442	0.063000	0.413000
18443	BUF_9463	BUF	9	18442	18443	0.063000	0.476000
18444	FF_16838	FF	10	18443	18444	0.000000	0.476000
18445	FF_16839	FF	10	18443	18445	0.000000	0.476000
18446	BUF_9464	BUF	9	18442	18446	0.063000	0.476000
18447	FF_16840	FF	10	18446	18447	0.000000	0.476000
18448	FF_16841	FF	10	18446	18448	0.000000	0.476000
18449	FF_16842	FF	10	18446	18449	0.000000	0.476000
18450	BUF_9465	BUF	9	18442	18450	0.063000	0.476000
18451	FF_16843	FF	10	18450	18451	0.000000	0.476000
18452	FF_16844	FF	10	18450	18452	0.000000	0.476000
18453	FF_16845	FF	10	18450	18453	0.000000	0.476000
18454	FF_16846	FF	10	18450	18454	0.000000	0.476000
18455	FF_16847	FF	10	18450	18455	0.000000	0.476000
18456	BUF_9466	BUF	9	18442	18456	0.063000	0.476000
18457	FF_16848	FF	10	18456	18457	0.000000	0.476000
18458	FF_16849	FF	10	18456	18458	0.000000	0.476000
18459	FF_16850	FF	10	18456	18459	0.000000	0.476000
18460	FF_16851	FF	10	18456	18460	0.000000	0.476000
18461	FF_16852	FF	10	18456	18461	0.000000	0.476000
18462	FF_3291	FF	9	18442	18462	0.000000	0.413000
18463	BUF_3229	BUF	8	18427	18463	0.063000	0.413000
18464	BUF_9467	BUF	9	18463	18464	0.039000	0.452000
18465	FF_16853	FF	10	18464	18465	0.000000	0.452000
18466	FF_16854	FF	10	18464	18466	0.000000	0.452000
18467	FF_16855	FF	10	18464	18467	0.000000	0.452000
18468	FF_16856	FF	10	18464	18468	0.000000	0.452000
18469	FF_16857	FF	10	18464	18469	0.000000	0.452000
18470	BUF_9468	BUF	9	18463	18470	0.039000	0.452000
18471	FF_16858	FF	10	18470	18471	0.000000	0.452000
18472	FF_16859	FF	10	18470	18472	0.000000	0.452000
18473	FF_16860	FF	10	18470	18473	0.000000	0.452000
18474	FF_16861	FF	10	18470	18474	0.000000	0.452000
18475	FF_16862	FF	10	18470	18475	0.000000	0.452000
18476	FF_3292	FF	9	18463	18476	0.000000	0.413000
18477	FF_3293	FF	9	18463	18477	0.000000	0.413000
18478	BUF_3230	BUF	8	18427	18478	0.063000	0.413000
18479	BUF_9469	BUF	9	18478	18479	0.011000	0.424000
18480	FF_16863	FF	10	18479	18480	0.000000	0.424000
18481	FF_16864	FF	10	18479	18481	0.000000	0.424000
18482	FF_16865	FF	10	18479	18482	0.000000	0.424000
18483	FF_16866	FF	10	18479	18483	0.000000	0.424000
18484	FF_3294	FF	9	18478	18484	0.000000	0.413000
18485	FF_1099	FF	8	18427	18485	0.000000	0.350000
18486	FF_362	FF	7	18370	18486	0.000000	0.287000
18487	FF_363	FF	7	18370	18487	0.000000	0.287000
18488	BUF_377	BUF	6	17846	18488	0.063000	0.287000
18489	BUF_1098	BUF	7	18488	18489	0.063000	0.350000
18490	BUF_3231	BUF	8	18489	18490	0.039000	0.389000
18491	BUF_9470	BUF	9	18490	18491	0.011000	0.400000
18492	FF_16867	FF	10	18491	18492	0.000000	0.400000
18493	FF_16868	FF	10	18491	18493	0.000000	0.400000
18494	FF_16869	FF	10	18491	18494	0.000000	0.400000
18495	FF_16870	FF	10	18491	18495	0.000000	0.400000
18496	BUF_9471	BUF	9	18490	18496	0.011000	0.400000
18497	FF_16871	FF	10	18496	18497	0.000000	0.400000
18498	FF_16872	FF	10	18496	18498	0.000000	0.400000
18499	FF_16873	FF	10	18496	18499	0.000000	0.400000
18500	FF_1100	FF	8	18489	18500	0.000000	0.350000
18501	FF_1101	FF	8	18489	18501	0.000000	0.350000
18502	FF_1102	FF	8	18489	18502	0.000000	0.350000
18503	BUF_1099	BUF	7	18488	18503	0.063000	0.350000
18504	BUF_3232	BUF	8	18503	18504	0.020000	0.370000
18505	BUF_9472	BUF	9	18504	18505	0.039000	0.409000
18506	FF_16874	FF	10	18505	18506	0.000000	0.409000
18507	FF_16875	FF	10	18505	18507	0.000000	0.409000
18508	FF_16876	FF	10	18505	18508	0.000000	0.409000
18509	FF_16877	FF	10	18505	18509	0.000000	0.409000
18510	FF_16878	FF	10	18505	18510	0.000000	0.409000
18511	BUF_9473	BUF	9	18504	18511	0.039000	0.409000
18512	FF_16879	FF	10	18511	18512	0.000000	0.409000
18513	FF_16880	FF	10	18511	18513	0.000000	0.409000
18514	BUF_9474	BUF	9	18504	18514	0.039000	0.409000
18515	FF_16881	FF	10	18514	18515	0.000000	0.409000
18516	FF_16882	FF	10	18514	18516	0.000000	0.409000
18517	FF_16883	FF	10	18514	18517	0.000000	0.409000
18518	FF_16884	FF	10	18514	18518	0.000000	0.409000
18519	BUF_9475	BUF	9	18504	18519	0.039000	0.409000
18520	FF_16885	FF	10	18519	18520	0.000000	0.409000
18521	FF_16886	FF	10	18519	18521	0.000000	0.409000
18522	FF_16887	FF	10	18519	18522	0.000000	0.409000
18523	BUF_3233	BUF	8	18503	18523	0.020000	0.370000
18524	BUF_9476	BUF	9	18523	18524	0.020000	0.390000
18525	FF_16888	FF	10	18524	18525	0.000000	0.390000
18526	FF_16889	FF	10	18524	18526	0.000000	0.390000
18527	FF_16890	FF	10	18524	18527	0.000000	0.390000
18528	FF_16891	FF	10	18524	18528	0.000000	0.390000
18529	BUF_9477	BUF	9	18523	18529	0.020000	0.390000
18530	FF_16892	FF	10	18529	18530	0.000000	0.390000
18531	FF_16893	FF	10	18529	18531	0.000000	0.390000
18532	FF_3295	FF	9	18523	18532	0.000000	0.370000
18533	FF_1103	FF	8	18503	18533	0.000000	0.350000
18534	BUF_1100	BUF	7	18488	18534	0.063000	0.350000
18535	BUF_3234	BUF	8	18534	18535	0.063000	0.413000
18536	BUF_9478	BUF	9	18535	18536	0.039000	0.452000
18537	FF_16894	FF	10	18536	18537	0.000000	0.452000
18538	FF_16895	FF	10	18536	18538	0.000000	0.452000
18539	FF_16896	FF	10	18536	18539	0.000000	0.452000
18540	FF_16897	FF	10	18536	18540	0.000000	0.452000
18541	FF_16898	FF	10	18536	18541	0.000000	0.452000
18542	FF_3296	FF	9	18535	18542	0.000000	0.413000
18543	FF_3297	FF	9	18535	18543	0.000000	0.413000
18544	FF_3298	FF	9	18535	18544	0.000000	0.413000
18545	BUF_3235	BUF	8	18534	18545	0.063000	0.413000
18546	BUF_9479	BUF	9	18545	18546	0.063000	0.476000
18547	FF_16899	FF	10	18546	18547	0.000000	0.476000
18548	FF_16900	FF	10	18546	18548	0.000000	0.476000
18549	BUF_9480	BUF	9	18545	18549	0.063000	0.476000
18550	FF_16901	FF	10	18549	18550	0.000000	0.476000
18551	FF_16902	FF	10	18549	18551	0.000000	0.476000
18552	BUF_9481	BUF	9	18545	18552	0.063000	0.476000
18553	FF_16903	FF	10	18552	18553	0.000000	0.476000
18554	FF_16904	FF	10	18552	18554	0.000000	0.476000
18555	BUF_9482	BUF	9	18545	18555	0.063000	0.476000
18556	FF_16905	FF	10	18555	18556	0.000000	0.476000
18557	FF_16906	FF	10	18555	18557	0.000000	0.476000
18558	FF_16907	FF	10	18555	18558	0.000000	0.476000
18559	FF_16908	FF	10	18555	18559	0.000000	0.476000
18560	FF_16909	FF	10	18555	18560	0.000000	0.476000
18561	BUF_9483	BUF	9	18545	18561	0.063000	0.476000
18562	FF_16910	FF	10	18561	18562	0.000000	0.476000
18563	FF_16911	FF	10	18561	18563	0.000000	0.476000
18564	FF_16912	FF	10	18561	18564	0.000000	0.476000
18565	FF_16913	FF	10	18561	18565	0.000000	0.476000
18566	BUF_3236	BUF	8	18534	18566	0.063000	0.413000
18567	BUF_9484+FF_16914	BUF+FF	9	18566	18567+18568	0.039000	0.452000
18569	BUF_9485	BUF	9	18566	18569	0.039000	0.452000
18570	FF_16915	FF	10	18569	18570	0.000000	0.452000
18571	FF_16916	FF	10	18569	18571	0.000000	0.452000
18572	FF_3299	FF	9	18566	18572	0.000000	0.413000
18573	FF_3300	FF	9	18566	18573	0.000000	0.413000
18574	BUF_3237	BUF	8	18534	18574	0.063000	0.413000
18575	BUF_9486	BUF	9	18574	18575	0.039000	0.452000
18576	FF_16917	FF	10	18575	18576	0.000000	0.452000
18577	FF_16918	FF	10	18575	18577	0.000000	0.452000
18578	BUF_9487	BUF	9	18574	18578	0.039000	0.452000
18579	FF_16919	FF	10	18578	18579	0.000000	0.452000
18580	FF_16920	FF	10	18578	18580	0.000000	0.452000
18581	FF_16921	FF	10	18578	18581	0.000000	0.452000
18582	BUF_9488	BUF	9	18574	18582	0.039000	0.452000
18583	FF_16922	FF	10	18582	18583	0.000000	0.452000
18584	FF_16923	FF	10	18582	18584	0.000000	0.452000
18585	FF_16924	FF	10	18582	18585	0.000000	0.452000
18586	FF_16925	FF	10	18582	18586	0.000000	0.452000
18587	BUF_9489	BUF	9	18574	18587	0.039000	0.452000
18588	FF_16926	FF	10	18587	18588	0.000000	0.452000
18589	FF_16927	FF	10	18587	18589	0.000000	0.452000
18590	FF_16928	FF	10	18587	18590	0.000000	0.452000
18591	FF_16929	FF	10	18587	18591	0.000000	0.452000
18592	FF_16930	FF	10	18587	18592	0.000000	0.452000
18593	BUF_3238	BUF	8	18534	18593	0.063000	0.413000
18594	BUF_9490	BUF	9	18593	18594	0.005000	0.418000
18595	FF_16931	FF	10	18594	18595	0.000000	0.418000
18596	FF_16932	FF	10	18594	18596	0.000000	0.418000
18597	FF_16933	FF	10	18594	18597	0.000000	0.418000
18598	FF_16934	FF	10	18594	18598	0.000000	0.418000
18599	FF_16935	FF	10	18594	18599	0.000000	0.418000
18600	FF_364	FF	7	18488	18600	0.000000	0.287000
18601	FF_365	FF	7	18488	18601	0.000000	0.287000
18602	BUF_130	BUF	5	16675	18602	0.063000	0.224000
18603	BUF_378	BUF	6	18602	18603	0.063000	0.287000
18604	BUF_1101	BUF	7	18603	18604	0.063000	0.350000
18605	BUF_3239	BUF	8	18604	18605	0.011000	0.361000
18606	BUF_9491	BUF	9	18605	18606	0.011000	0.372000
18607	FF_16936	FF	10	18606	18607	0.000000	0.372000
18608	FF_16937	FF	10	18606	18608	0.000000	0.372000
18609	FF_16938	FF	10	18606	18609	0.000000	0.372000
18610	FF_16939	FF	10	18606	18610	0.000000	0.372000
18611	BUF_9492	BUF	9	18605	18611	0.011000	0.372000
18612	FF_16940	FF	10	18611	18612	0.000000	0.372000
18613	FF_16941	FF	10	18611	18613	0.000000	0.372000
18614	FF_16942	FF	10	18611	18614	0.000000	0.372000
18615	FF_16943	FF	10	18611	18615	0.000000	0.372000
18616	BUF_3240	BUF	8	18604	18616	0.011000	0.361000
18617	BUF_9493	BUF	9	18616	18617	0.063000	0.424000
18618	FF_16944	FF	10	18617	18618	0.000000	0.424000
18619	FF_16945	FF	10	18617	18619	0.000000	0.424000
18620	BUF_9494	BUF	9	18616	18620	0.063000	0.424000
18621	FF_16946	FF	10	18620	18621	0.000000	0.424000
18622	FF_16947	FF	10	18620	18622	0.000000	0.424000
18623	FF_16948	FF	10	18620	18623	0.000000	0.424000
18624	BUF_9495	BUF	9	18616	18624	0.063000	0.424000
18625	FF_16949	FF	10	18624	18625	0.000000	0.424000
18626	FF_16950	FF	10	18624	18626	0.000000	0.424000
18627	FF_16951	FF	10	18624	18627	0.000000	0.424000
18628	FF_16952	FF	10	18624	18628	0.000000	0.424000
18629	FF_16953	FF	10	18624	18629	0.000000	0.424000
18630	BUF_9496+FF_16954	BUF+FF	9	18616	18630+18631	0.063000	0.424000
18632	BUF_9497	BUF	9	18616	18632	0.063000	0.424000
18633	FF_16955	FF	10	18632	18633	0.000000	0.424000
18634	FF_16956	FF	10	18632	18634	0.000000	0.424000
18635	FF_16957	FF	10	18632	18635	0.000000	0.424000
18636	FF_16958	FF	10	18632	18636	0.000000	0.424000
18637	FF_16959	FF	10	18632	18637	0.000000	0.424000
18638	BUF_1102	BUF	7	18603	18638	0.063000	0.350000
18639	BUF_3241	BUF	8	18638	18639	0.039000	0.389000
18640	BUF_9498	BUF	9	18639	18640	0.063000	0.452000
18641	FF_16960	FF	10	18640	18641	0.000000	0.452000
18642	FF_16961	FF	10	18640	18642	0.000000	0.452000
18643	FF_16962	FF	10	18640	18643	0.000000	0.452000
18644	BUF_9499	BUF	9	18639	18644	0.063000	0.452000
18645	FF_16963	FF	10	18644	18645	0.000000	0.452000
18646	FF_16964	FF	10	18644	18646	0.000000	0.452000
18647	BUF_9500	BUF	9	18639	18647	0.063000	0.452000
18648	FF_16965	FF	10	18647	18648	0.000000	0.452000
18649	FF_16966	FF	10	18647	18649	0.000000	0.452000
18650	FF_16967	FF	10	18647	18650	0.000000	0.452000
18651	FF_16968	FF	10	18647	18651	0.000000	0.452000
18652	BUF_9501	BUF	9	18639	18652	0.063000	0.452000
18653	FF_16969	FF	10	18652	18653	0.000000	0.452000
18654	FF_16970	FF	10	18652	18654	0.000000	0.452000
18655	BUF_9502	BUF	9	18639	18655	0.063000	0.452000
18656	FF_16971	FF	10	18655	18656	0.000000	0.452000
18657	FF_16972	FF	10	18655	18657	0.000000	0.452000
18658	FF_16973	FF	10	18655	18658	0.000000	0.452000
18659	FF_16974	FF	10	18655	18659	0.000000	0.452000
18660	FF_1104	FF	8	18638	18660	0.000000	0.350000
18661	FF_1105	FF	8	18638	18661	0.000000	0.350000
18662	FF_1106	FF	8	18638	18662	0.000000	0.350000
18663	BUF_1103	BUF	7	18603	18663	0.063000	0.350000
18664	BUF_3242	BUF	8	18663	18664	0.063000	0.413000
18665	BUF_9503	BUF	9	18664	18665	0.020000	0.433000
18666	FF_16975	FF	10	18665	18666	0.000000	0.433000
18667	FF_16976	FF	10	18665	18667	0.000000	0.433000
18668	BUF_9504	BUF	9	18664	18668	0.020000	0.433000
18669	FF_16977	FF	10	18668	18669	0.000000	0.433000
18670	FF_16978	FF	10	18668	18670	0.000000	0.433000
18671	BUF_9505	BUF	9	18664	18671	0.020000	0.433000
18672	FF_16979	FF	10	18671	18672	0.000000	0.433000
18673	FF_16980	FF	10	18671	18673	0.000000	0.433000
18674	BUF_3243	BUF	8	18663	18674	0.063000	0.413000
18675	BUF_9506	BUF	9	18674	18675	0.011000	0.424000
18676	FF_16981	FF	10	18675	18676	0.000000	0.424000
18677	FF_16982	FF	10	18675	18677	0.000000	0.424000
18678	FF_3301	FF	9	18674	18678	0.000000	0.413000
18679	BUF_3244	BUF	8	18663	18679	0.063000	0.413000
18680	BUF_9507	BUF	9	18679	18680	0.039000	0.452000
18681	FF_16983	FF	10	18680	18681	0.000000	0.452000
18682	FF_16984	FF	10	18680	18682	0.000000	0.452000
18683	BUF_9508+FF_16985	BUF+FF	9	18679	18683+18684	0.039000	0.452000
18685	BUF_9509	BUF	9	18679	18685	0.039000	0.452000
18686	FF_16986	FF	10	18685	18686	0.000000	0.452000
18687	FF_16987	FF	10	18685	18687	0.000000	0.452000
18688	BUF_9510	BUF	9	18679	18688	0.039000	0.452000
18689	FF_16988	FF	10	18688	18689	0.000000	0.452000
18690	FF_16989	FF	10	18688	18690	0.000000	0.452000
18691	FF_16990	FF	10	18688	18691	0.000000	0.452000
18692	BUF_3245	BUF	8	18663	18692	0.063000	0.413000
18693	BUF_9511	BUF	9	18692	18693	0.011000	0.424000
18694	FF_16991	FF	10	18693	18694	0.000000	0.424000
18695	FF_16992	FF	10	18693	18695	0.000000	0.424000
18696	FF_16993	FF	10	18693	18696	0.000000	0.424000
18697	BUF_9512	BUF	9	18692	18697	0.011000	0.424000
18698	FF_16994	FF	10	18697	18698	0.000000	0.424000
18699	FF_16995	FF	10	18697	18699	0.000000	0.424000
18700	BUF_3246	BUF	8	18663	18700	0.063000	0.413000
18701	BUF_9513+FF_16996	BUF+FF	9	18700	18701+18702	0.063000	0.476000
18703	BUF_9514+FF_16997	BUF+FF	9	18700	18703+18704	0.063000	0.476000
18705	FF_3302	FF	9	18700	18705	0.000000	0.413000
18706	FF_3303	FF	9	18700	18706	0.000000	0.413000
18707	FF_3304	FF	9	18700	18707	0.000000	0.413000
18708	BUF_1104	BUF	7	18603	18708	0.063000	0.350000
18709	BUF_3247	BUF	8	18708	18709	0.063000	0.413000
18710	BUF_9515	BUF	9	18709	18710	0.020000	0.433000
18711	FF_16998	FF	10	18710	18711	0.000000	0.433000
18712	FF_16999	FF	10	18710	18712	0.000000	0.433000
18713	BUF_9516	BUF	9	18709	18713	0.020000	0.433000
18714	FF_17000	FF	10	18713	18714	0.000000	0.433000
18715	FF_17001	FF	10	18713	18715	0.000000	0.433000
18716	FF_17002	FF	10	18713	18716	0.000000	0.433000
18717	FF_17003	FF	10	18713	18717	0.000000	0.433000
18718	BUF_9517	BUF	9	18709	18718	0.020000	0.433000
18719	FF_17004	FF	10	18718	18719	0.000000	0.433000
18720	FF_17005	FF	10	18718	18720	0.000000	0.433000
18721	FF_17006	FF	10	18718	18721	0.000000	0.433000
18722	FF_17007	FF	10	18718	18722	0.000000	0.433000
18723	FF_17008	FF	10	18718	18723	0.000000	0.433000
18724	BUF_3248	BUF	8	18708	18724	0.063000	0.413000
18725	BUF_9518	BUF	9	18724	18725	0.020000	0.433000
18726	FF_17009	FF	10	18725	18726	0.000000	0.433000
18727	FF_17010	FF	10	18725	18727	0.000000	0.433000
18728	FF_17011	FF	10	18725	18728	0.000000	0.433000
18729	BUF_9519	BUF	9	18724	18729	0.020000	0.433000
18730	FF_17012	FF	10	18729	18730	0.000000	0.433000
18731	FF_17013	FF	10	18729	18731	0.000000	0.433000
18732	FF_17014	FF	10	18729	18732	0.000000	0.433000
18733	FF_3305	FF	9	18724	18733	0.000000	0.413000
18734	BUF_3249	BUF	8	18708	18734	0.063000	0.413000
18735	BUF_9520	BUF	9	18734	18735	0.063000	0.476000
18736	FF_17015	FF	10	18735	18736	0.000000	0.476000
18737	FF_17016	FF	10	18735	18737	0.000000	0.476000
18738	FF_17017	FF	10	18735	18738	0.000000	0.476000
18739	FF_17018	FF	10	18735	18739	0.000000	0.476000
18740	BUF_9521	BUF	9	18734	18740	0.063000	0.476000
18741	FF_17019	FF	10	18740	18741	0.000000	0.476000
18742	FF_17020	FF	10	18740	18742	0.000000	0.476000
18743	FF_17021	FF	10	18740	18743	0.000000	0.476000
18744	FF_17022	FF	10	18740	18744	0.000000	0.476000
18745	FF_17023	FF	10	18740	18745	0.000000	0.476000
18746	BUF_9522	BUF	9	18734	18746	0.063000	0.476000
18747	FF_17024	FF	10	18746	18747	0.000000	0.476000
18748	FF_17025	FF	10	18746	18748	0.000000	0.476000
18749	FF_17026	FF	10	18746	18749	0.000000	0.476000
18750	FF_17027	FF	10	18746	18750	0.000000	0.476000
18751	FF_17028	FF	10	18746	18751	0.000000	0.476000
18752	BUF_9523	BUF	9	18734	18752	0.063000	0.476000
18753	FF_17029	FF	10	18752	18753	0.000000	0.476000
18754	FF_17030	FF	10	18752	18754	0.000000	0.476000
18755	FF_3306	FF	9	18734	18755	0.000000	0.413000
18756	FF_1107	FF	8	18708	18756	0.000000	0.350000
18757	FF_1108	FF	8	18708	18757	0.000000	0.350000
